week_start,week_of_year,category,district,season_factor,demand_kg,is_demo_sample
2025-08-04,32,Spices & Herbs,Coimbatore,0.8,458.4,True
2025-08-04,32,Spices & Herbs,Madurai,0.8,367.5,True
2025-08-04,32,Spices & Herbs,Chennai,0.8,454.1,True
2025-08-04,32,Spices & Herbs,Erode,0.8,347.4,True
2025-08-04,32,Spices & Herbs,Thanjavur,0.8,367.6,True
2025-08-04,32,Nuts & Oilseeds,Coimbatore,0.8,697.3,True
2025-08-04,32,Nuts & Oilseeds,Madurai,0.8,657.8,True
2025-08-04,32,Nuts & Oilseeds,Chennai,0.8,749.6,True
2025-08-04,32,Nuts & Oilseeds,Erode,0.8,484.2,True
2025-08-04,32,Nuts & Oilseeds,Thanjavur,0.8,556.8,True
2025-08-11,33,Vegetables,Coimbatore,0.78,1243.0,True
2025-08-11,33,Vegetables,Madurai,0.78,1050.3,True
2025-08-11,33,Vegetables,Chennai,0.78,1378.0,True
2025-08-11,33,Vegetables,Erode,0.78,1246.3,True
2025-08-11,33,Vegetables,Thanjavur,0.78,1175.7,True
2025-08-11,33,Fruits,Coimbatore,0.78,977.6,True
2025-08-11,33,Fruits,Madurai,0.78,712.9,True
2025-08-11,33,Fruits,Chennai,0.78,1167.5,True
2025-08-11,33,Fruits,Erode,0.78,789.7,True
2025-08-11,33,Fruits,Thanjavur,0.78,873.5,True
2025-08-11,33,Grains & Pulses,Coimbatore,0.78,1871.6,True
2025-08-11,33,Grains & Pulses,Madurai,0.78,2072.8,True
2025-08-11,33,Grains & Pulses,Chennai,0.78,2517.5,True
2025-08-11,33,Grains & Pulses,Erode,0.78,1733.2,True
2025-08-11,33,Grains & Pulses,Thanjavur,0.78,1931.5,True
2025-08-11,33,Spices & Herbs,Coimbatore,0.78,377.0,True
2025-08-11,33,Spices & Herbs,Madurai,0.78,358.4,True
2025-08-11,33,Spices & Herbs,Chennai,0.78,491.4,True
2025-08-11,33,Spices & Herbs,Erode,0.78,392.5,True
2025-08-11,33,Spices & Herbs,Thanjavur,0.78,400.1,True
2025-08-11,33,Nuts & Oilseeds,Coimbatore,0.78,648.9,True
2025-08-11,33,Nuts & Oilseeds,Madurai,0.78,603.8,True
2025-08-11,33,Nuts & Oilseeds,Chennai,0.78,618.2,True
2025-08-11,33,Nuts & Oilseeds,Erode,0.78,466.3,True
2025-08-11,33,Nuts & Oilseeds,Thanjavur,0.78,644.5,True
2025-08-18,34,Vegetables,Coimbatore,0.75,1105.3,True
2025-08-18,34,Vegetables,Madurai,0.75,1103.9,True
2025-08-18,34,Vegetables,Chennai,0.75,1625.3,True
2025-08-18,34,Vegetables,Erode,0.75,1062.6,True
2025-08-18,34,Vegetables,Thanjavur,0.75,1131.5,True
2025-08-18,34,Fruits,Coimbatore,0.75,892.4,True
2025-08-18,34,Fruits,Madurai,0.75,865.7,True
2025-08-18,34,Fruits,Chennai,0.75,1136.7,True
2025-08-18,34,Fruits,Erode,0.75,732.4,True
2025-08-18,34,Fruits,Thanjavur,0.75,880.9,True
2025-08-18,34,Grains & Pulses,Coimbatore,0.75,2070.9,True
2025-08-18,34,Grains & Pulses,Madurai,0.75,1905.4,True
2025-08-18,34,Grains & Pulses,Chennai,0.75,2259.9,True
2025-08-18,34,Grains & Pulses,Erode,0.75,1470.6,True
2025-08-18,34,Grains & Pulses,Thanjavur,0.75,2152.8,True
2025-08-18,34,Spices & Herbs,Coimbatore,0.75,444.4,True
2025-08-18,34,Spices & Herbs,Madurai,0.75,403.5,True
2025-08-18,34,Spices & Herbs,Chennai,0.75,531.8,True
2025-08-18,34,Spices & Herbs,Erode,0.75,298.7,True
2025-08-18,34,Spices & Herbs,Thanjavur,0.75,359.7,True
2025-08-18,34,Nuts & Oilseeds,Coimbatore,0.75,628.6,True
2025-08-18,34,Nuts & Oilseeds,Madurai,0.75,608.7,True
2025-08-18,34,Nuts & Oilseeds,Chennai,0.75,599.8,True
2025-08-18,34,Nuts & Oilseeds,Erode,0.75,506.3,True
2025-08-18,34,Nuts & Oilseeds,Thanjavur,0.75,585.7,True
2025-08-25,35,Vegetables,Coimbatore,0.73,1115.0,True
2025-08-25,35,Vegetables,Madurai,0.73,1235.0,True
2025-08-25,35,Vegetables,Chennai,0.73,1437.7,True
2025-08-25,35,Vegetables,Erode,0.73,1077.2,True
2025-08-25,35,Vegetables,Thanjavur,0.73,1147.0,True
2025-08-25,35,Fruits,Coimbatore,0.73,897.4,True
2025-08-25,35,Fruits,Madurai,0.73,746.2,True
2025-08-25,35,Fruits,Chennai,0.73,1005.0,True
2025-08-25,35,Fruits,Erode,0.73,693.2,True
2025-08-25,35,Fruits,Thanjavur,0.73,806.4,True
2025-08-25,35,Grains & Pulses,Coimbatore,0.73,2088.1,True
2025-08-25,35,Grains & Pulses,Madurai,0.73,1673.7,True
2025-08-25,35,Grains & Pulses,Chennai,0.73,2432.9,True
2025-08-25,35,Grains & Pulses,Erode,0.73,1413.3,True
2025-08-25,35,Grains & Pulses,Thanjavur,0.73,1726.5,True
2025-08-25,35,Spices & Herbs,Coimbatore,0.73,389.1,True
2025-08-25,35,Spices & Herbs,Madurai,0.73,365.4,True
2025-08-25,35,Spices & Herbs,Chennai,0.73,525.4,True
2025-08-25,35,Spices & Herbs,Erode,0.73,338.2,True
2025-08-25,35,Spices & Herbs,Thanjavur,0.73,368.6,True
2025-08-25,35,Nuts & Oilseeds,Coimbatore,0.73,581.1,True
2025-08-25,35,Nuts & Oilseeds,Madurai,0.73,508.1,True
2025-08-25,35,Nuts & Oilseeds,Chennai,0.73,684.7,True
2025-08-25,35,Nuts & Oilseeds,Erode,0.73,472.2,True
2025-08-25,35,Nuts & Oilseeds,Thanjavur,0.73,569.6,True
2025-09-01,36,Vegetables,Coimbatore,0.72,1362.8,True
2025-09-01,36,Vegetables,Madurai,0.72,1023.0,True
2025-09-01,36,Vegetables,Chennai,0.72,1216.4,True
2025-09-01,36,Vegetables,Erode,0.72,1017.7,True
2025-09-01,36,Vegetables,Thanjavur,0.72,1329.6,True
2025-09-01,36,Fruits,Coimbatore,0.72,891.2,True
2025-09-01,36,Fruits,Madurai,0.72,679.9,True
2025-09-01,36,Fruits,Chennai,0.72,982.5,True
2025-09-01,36,Fruits,Erode,0.72,778.4,True
2025-09-01,36,Fruits,Thanjavur,0.72,798.6,True
2025-09-01,36,Grains & Pulses,Coimbatore,0.72,1843.1,True
2025-09-01,36,Grains & Pulses,Madurai,0.72,1631.6,True
2025-09-01,36,Grains & Pulses,Chennai,0.72,2235.0,True
2025-09-01,36,Grains & Pulses,Erode,0.72,1607.2,True
2025-09-01,36,Grains & Pulses,Thanjavur,0.72,1945.2,True
2025-09-01,36,Spices & Herbs,Coimbatore,0.72,333.6,True
2025-09-01,36,Spices & Herbs,Madurai,0.72,313.2,True
2025-09-01,36,Spices & Herbs,Chennai,0.72,393.9,True
2025-09-01,36,Spices & Herbs,Erode,0.72,363.5,True
2025-09-01,36,Spices & Herbs,Thanjavur,0.72,350.1,True
2025-09-01,36,Nuts & Oilseeds,Coimbatore,0.72,518.7,True
2025-09-01,36,Nuts & Oilseeds,Madurai,0.72,555.6,True
2025-09-01,36,Nuts & Oilseeds,Chennai,0.72,586.7,True
2025-09-01,36,Nuts & Oilseeds,Erode,0.72,484.7,True
2025-09-01,36,Nuts & Oilseeds,Thanjavur,0.72,498.7,True
2025-09-08,37,Vegetables,Coimbatore,0.71,1045.8,True
2025-09-08,37,Vegetables,Madurai,0.71,1215.4,True
2025-09-08,37,Vegetables,Chennai,0.71,1388.6,True
2025-09-08,37,Vegetables,Erode,0.71,1111.9,True
2025-09-08,37,Vegetables,Thanjavur,0.71,1308.5,True
2025-09-08,37,Fruits,Coimbatore,0.71,886.6,True
2025-09-08,37,Fruits,Madurai,0.71,810.0,True
2025-09-08,37,Fruits,Chennai,0.71,998.1,True
2025-09-08,37,Fruits,Erode,0.71,574.7,True
2025-09-08,37,Fruits,Thanjavur,0.71,782.5,True
2025-09-08,37,Grains & Pulses,Coimbatore,0.71,1897.5,True
2025-09-08,37,Grains & Pulses,Madurai,0.71,1574.6,True
2025-09-08,37,Grains & Pulses,Chennai,0.71,2312.1,True
2025-09-08,37,Grains & Pulses,Erode,0.71,1586.2,True
2025-09-08,37,Grains & Pulses,Thanjavur,0.71,2021.6,True
2025-09-08,37,Spices & Herbs,Coimbatore,0.71,384.8,True
2025-09-08,37,Spices & Herbs,Madurai,0.71,304.5,True
2025-09-08,37,Spices & Herbs,Chennai,0.71,461.6,True
2025-09-08,37,Spices & Herbs,Erode,0.71,310.0,True
2025-09-08,37,Spices & Herbs,Thanjavur,0.71,415.6,True
2025-09-08,37,Nuts & Oilseeds,Coimbatore,0.71,480.4,True
2025-09-08,37,Nuts & Oilseeds,Madurai,0.71,550.4,True
2025-09-08,37,Nuts & Oilseeds,Chennai,0.71,554.5,True
2025-09-08,37,Nuts & Oilseeds,Erode,0.71,499.5,True
2025-09-08,37,Nuts & Oilseeds,Thanjavur,0.71,592.6,True
2025-09-15,38,Vegetables,Coimbatore,0.7,1173.9,True
2025-09-15,38,Vegetables,Madurai,0.7,1221.7,True
2025-09-15,38,Vegetables,Chennai,0.7,1250.2,True
2025-09-15,38,Vegetables,Erode,0.7,1109.2,True
2025-09-15,38,Vegetables,Thanjavur,0.7,1095.0,True
2025-09-15,38,Fruits,Coimbatore,0.7,886.5,True
2025-09-15,38,Fruits,Madurai,0.7,651.6,True
2025-09-15,38,Fruits,Chennai,0.7,974.1,True
2025-09-15,38,Fruits,Erode,0.7,584.0,True
2025-09-15,38,Fruits,Thanjavur,0.7,709.8,True
2025-09-15,38,Grains & Pulses,Coimbatore,0.7,2085.7,True
2025-09-15,38,Grains & Pulses,Madurai,0.7,1924.5,True
2025-09-15,38,Grains & Pulses,Chennai,0.7,2279.7,True
2025-09-15,38,Grains & Pulses,Erode,0.7,1604.6,True
2025-09-15,38,Grains & Pulses,Thanjavur,0.7,1909.4,True
2025-09-15,38,Spices & Herbs,Coimbatore,0.7,414.5,True
2025-09-15,38,Spices & Herbs,Madurai,0.7,353.6,True
2025-09-15,38,Spices & Herbs,Chennai,0.7,415.6,True
2025-09-15,38,Spices & Herbs,Erode,0.7,304.7,True
2025-09-15,38,Spices & Herbs,Thanjavur,0.7,407.4,True
2025-09-15,38,Nuts & Oilseeds,Coimbatore,0.7,575.8,True
2025-09-15,38,Nuts & Oilseeds,Madurai,0.7,568.7,True
2025-09-15,38,Nuts & Oilseeds,Chennai,0.7,640.7,True
2025-09-15,38,Nuts & Oilseeds,Erode,0.7,485.7,True
2025-09-15,38,Nuts & Oilseeds,Thanjavur,0.7,558.0,True
2025-09-22,39,Vegetables,Coimbatore,0.7,1266.4,True
2025-09-22,39,Vegetables,Madurai,0.7,1087.2,True
2025-09-22,39,Vegetables,Chennai,0.7,1243.2,True
2025-09-22,39,Vegetables,Erode,0.7,910.5,True
2025-09-22,39,Vegetables,Thanjavur,0.7,1235.5,True
2025-09-22,39,Fruits,Coimbatore,0.7,795.8,True
2025-09-22,39,Fruits,Madurai,0.7,782.4,True
2025-09-22,39,Fruits,Chennai,0.7,807.4,True
2025-09-22,39,Fruits,Erode,0.7,618.5,True
2025-09-22,39,Fruits,Thanjavur,0.7,703.9,True
2025-09-22,39,Grains & Pulses,Coimbatore,0.7,1661.6,True
2025-09-22,39,Grains & Pulses,Madurai,0.7,1498.1,True
2025-09-22,39,Grains & Pulses,Chennai,0.7,1841.6,True
2025-09-22,39,Grains & Pulses,Erode,0.7,1521.0,True
2025-09-22,39,Grains & Pulses,Thanjavur,0.7,1591.6,True
2025-09-22,39,Spices & Herbs,Coimbatore,0.7,427.3,True
2025-09-22,39,Spices & Herbs,Madurai,0.7,371.4,True
2025-09-22,39,Spices & Herbs,Chennai,0.7,431.6,True
2025-09-22,39,Spices & Herbs,Erode,0.7,277.0,True
2025-09-22,39,Spices & Herbs,Thanjavur,0.7,383.0,True
2025-09-22,39,Nuts & Oilseeds,Coimbatore,0.7,465.3,True
2025-09-22,39,Nuts & Oilseeds,Madurai,0.7,464.0,True
2025-09-22,39,Nuts & Oilseeds,Chennai,0.7,616.7,True
2025-09-22,39,Nuts & Oilseeds,Erode,0.7,436.4,True
2025-09-22,39,Nuts & Oilseeds,Thanjavur,0.7,599.1,True
2025-09-29,40,Vegetables,Coimbatore,0.7,1242.4,True
2025-09-29,40,Vegetables,Madurai,0.7,1068.1,True
2025-09-29,40,Vegetables,Chennai,0.7,1542.3,True
2025-09-29,40,Vegetables,Erode,0.7,912.6,True
2025-09-29,40,Vegetables,Thanjavur,0.7,1050.0,True
2025-09-29,40,Fruits,Coimbatore,0.7,779.8,True
2025-09-29,40,Fruits,Madurai,0.7,718.2,True
2025-09-29,40,Fruits,Chennai,0.7,801.7,True
2025-09-29,40,Fruits,Erode,0.7,594.9,True
2025-09-29,40,Fruits,Thanjavur,0.7,865.3,True
2025-09-29,40,Grains & Pulses,Coimbatore,0.7,1878.4,True
2025-09-29,40,Grains & Pulses,Madurai,0.7,1591.0,True
2025-09-29,40,Grains & Pulses,Chennai,0.7,2128.0,True
2025-09-29,40,Grains & Pulses,Erode,0.7,1583.5,True
2025-09-29,40,Grains & Pulses,Thanjavur,0.7,1881.3,True
2025-09-29,40,Spices & Herbs,Coimbatore,0.7,434.6,True
2025-09-29,40,Spices & Herbs,Madurai,0.7,325.0,True
2025-09-29,40,Spices & Herbs,Chennai,0.7,387.3,True
2025-09-29,40,Spices & Herbs,Erode,0.7,312.5,True
2025-09-29,40,Spices & Herbs,Thanjavur,0.7,366.1,True
2025-09-29,40,Nuts & Oilseeds,Coimbatore,0.7,621.9,True
2025-09-29,40,Nuts & Oilseeds,Madurai,0.7,504.5,True
2025-09-29,40,Nuts & Oilseeds,Chennai,0.7,705.9,True
2025-09-29,40,Nuts & Oilseeds,Erode,0.7,460.1,True
2025-09-29,40,Nuts & Oilseeds,Thanjavur,0.7,473.2,True
2025-10-06,41,Vegetables,Coimbatore,0.71,1043.9,True
2025-10-06,41,Vegetables,Madurai,0.71,1097.8,True
2025-10-06,41,Vegetables,Chennai,0.71,1559.6,True
2025-10-06,41,Vegetables,Erode,0.71,888.2,True
2025-10-06,41,Vegetables,Thanjavur,0.71,974.4,True
2025-10-06,41,Fruits,Coimbatore,0.71,739.3,True
2025-10-06,41,Fruits,Madurai,0.71,766.3,True
2025-10-06,41,Fruits,Chennai,0.71,905.1,True
2025-10-06,41,Fruits,Erode,0.71,634.6,True
2025-10-06,41,Fruits,Thanjavur,0.71,736.5,True
2025-10-06,41,Grains & Pulses,Coimbatore,0.71,2052.8,True
2025-10-06,41,Grains & Pulses,Madurai,0.71,1789.1,True
2025-10-06,41,Grains & Pulses,Chennai,0.71,1953.0,True
2025-10-06,41,Grains & Pulses,Erode,0.71,1339.8,True
2025-10-06,41,Grains & Pulses,Thanjavur,0.71,1783.9,True
2025-10-06,41,Spices & Herbs,Coimbatore,0.71,369.0,True
2025-10-06,41,Spices & Herbs,Madurai,0.71,315.6,True
2025-10-06,41,Spices & Herbs,Chennai,0.71,392.3,True
2025-10-06,41,Spices & Herbs,Erode,0.71,349.8,True
2025-10-06,41,Spices & Herbs,Thanjavur,0.71,365.5,True
2025-10-06,41,Nuts & Oilseeds,Coimbatore,0.71,625.6,True
2025-10-06,41,Nuts & Oilseeds,Madurai,0.71,523.7,True
2025-10-06,41,Nuts & Oilseeds,Chennai,0.71,623.7,True
2025-10-06,41,Nuts & Oilseeds,Erode,0.71,392.6,True
2025-10-06,41,Nuts & Oilseeds,Thanjavur,0.71,578.5,True
2025-10-13,42,Vegetables,Coimbatore,0.72,1190.5,True
2025-10-13,42,Vegetables,Madurai,0.72,993.6,True
2025-10-13,42,Vegetables,Chennai,0.72,1447.5,True
2025-10-13,42,Vegetables,Erode,0.72,1000.7,True
2025-10-13,42,Vegetables,Thanjavur,0.72,1014.8,True
2025-10-13,42,Fruits,Coimbatore,0.72,814.6,True
2025-10-13,42,Fruits,Madurai,0.72,653.5,True
2025-10-13,42,Fruits,Chennai,0.72,1023.4,True
2025-10-13,42,Fruits,Erode,0.72,592.2,True
2025-10-13,42,Fruits,Thanjavur,0.72,782.6,True
2025-10-13,42,Grains & Pulses,Coimbatore,0.72,1688.8,True
2025-10-13,42,Grains & Pulses,Madurai,0.72,1825.3,True
2025-10-13,42,Grains & Pulses,Chennai,0.72,2381.1,True
2025-10-13,42,Grains & Pulses,Erode,0.72,1630.7,True
2025-10-13,42,Grains & Pulses,Thanjavur,0.72,1760.7,True
2025-10-13,42,Spices & Herbs,Coimbatore,0.72,397.1,True
2025-10-13,42,Spices & Herbs,Madurai,0.72,340.4,True
2025-10-13,42,Spices & Herbs,Chennai,0.72,490.2,True
2025-10-13,42,Spices & Herbs,Erode,0.72,289.8,True
2025-10-13,42,Spices & Herbs,Thanjavur,0.72,343.2,True
2025-10-13,42,Nuts & Oilseeds,Coimbatore,0.72,542.6,True
2025-10-13,42,Nuts & Oilseeds,Madurai,0.72,494.4,True
2025-10-13,42,Nuts & Oilseeds,Chennai,0.72,569.9,True
2025-10-13,42,Nuts & Oilseeds,Erode,0.72,440.3,True
2025-10-13,42,Nuts & Oilseeds,Thanjavur,0.72,486.9,True
2025-10-20,43,Vegetables,Coimbatore,0.73,1154.0,True
2025-10-20,43,Vegetables,Madurai,0.73,982.8,True
2025-10-20,43,Vegetables,Chennai,0.73,1555.5,True
2025-10-20,43,Vegetables,Erode,0.73,1047.0,True
2025-10-20,43,Vegetables,Thanjavur,0.73,1231.9,True
2025-10-20,43,Fruits,Coimbatore,0.73,807.9,True
2025-10-20,43,Fruits,Madurai,0.73,741.9,True
2025-10-20,43,Fruits,Chennai,0.73,1070.5,True
2025-10-20,43,Fruits,Erode,0.73,658.7,True
2025-10-20,43,Fruits,Thanjavur,0.73,880.6,True
2025-10-20,43,Grains & Pulses,Coimbatore,0.73,1651.1,True
2025-10-20,43,Grains & Pulses,Madurai,0.73,1595.5,True
2025-10-20,43,Grains & Pulses,Chennai,0.73,2234.2,True
2025-10-20,43,Grains & Pulses,Erode,0.73,1844.1,True
2025-10-20,43,Grains & Pulses,Thanjavur,0.73,2106.0,True
2025-10-20,43,Spices & Herbs,Coimbatore,0.73,342.8,True
2025-10-20,43,Spices & Herbs,Madurai,0.73,413.6,True
2025-10-20,43,Spices & Herbs,Chennai,0.73,432.9,True
2025-10-20,43,Spices & Herbs,Erode,0.73,349.5,True
2025-10-20,43,Spices & Herbs,Thanjavur,0.73,380.3,True
2025-10-20,43,Nuts & Oilseeds,Coimbatore,0.73,604.2,True
2025-10-20,43,Nuts & Oilseeds,Madurai,0.73,539.5,True
2025-10-20,43,Nuts & Oilseeds,Chennai,0.73,633.5,True
2025-10-20,43,Nuts & Oilseeds,Erode,0.73,520.9,True
2025-10-20,43,Nuts & Oilseeds,Thanjavur,0.73,610.8,True
2025-10-27,44,Vegetables,Coimbatore,0.75,1359.5,True
2025-10-27,44,Vegetables,Madurai,0.75,1268.5,True
2025-10-27,44,Vegetables,Chennai,0.75,1372.1,True
2025-10-27,44,Vegetables,Erode,0.75,1035.2,True
2025-10-27,44,Vegetables,Thanjavur,0.75,1033.1,True
2025-10-27,44,Fruits,Coimbatore,0.75,736.0,True
2025-10-27,44,Fruits,Madurai,0.75,673.2,True
2025-10-27,44,Fruits,Chennai,0.75,1145.7,True
2025-10-27,44,Fruits,Erode,0.75,821.6,True
2025-10-27,44,Fruits,Thanjavur,0.75,805.0,True
2025-10-27,44,Grains & Pulses,Coimbatore,0.75,1706.8,True
2025-10-27,44,Grains & Pulses,Madurai,0.75,1862.4,True
2025-10-27,44,Grains & Pulses,Chennai,0.75,2184.9,True
2025-10-27,44,Grains & Pulses,Erode,0.75,1616.4,True
2025-10-27,44,Grains & Pulses,Thanjavur,0.75,1816.1,True
2025-10-27,44,Spices & Herbs,Coimbatore,0.75,385.0,True
2025-10-27,44,Spices & Herbs,Madurai,0.75,333.5,True
2025-10-27,44,Spices & Herbs,Chennai,0.75,458.4,True
2025-10-27,44,Spices & Herbs,Erode,0.75,301.4,True
2025-10-27,44,Spices & Herbs,Thanjavur,0.75,376.7,True
2025-10-27,44,Nuts & Oilseeds,Coimbatore,0.75,617.2,True
2025-10-27,44,Nuts & Oilseeds,Madurai,0.75,611.4,True
2025-10-27,44,Nuts & Oilseeds,Chennai,0.75,665.0,True
2025-10-27,44,Nuts & Oilseeds,Erode,0.75,444.9,True
2025-10-27,44,Nuts & Oilseeds,Thanjavur,0.75,569.7,True
2025-11-03,45,Vegetables,Coimbatore,0.78,1134.7,True
2025-11-03,45,Vegetables,Madurai,0.78,1092.7,True
2025-11-03,45,Vegetables,Chennai,0.78,1610.1,True
2025-11-03,45,Vegetables,Erode,0.78,1159.2,True
2025-11-03,45,Vegetables,Thanjavur,0.78,1171.6,True
2025-11-03,45,Fruits,Coimbatore,0.78,888.5,True
2025-11-03,45,Fruits,Madurai,0.78,855.8,True
2025-11-03,45,Fruits,Chennai,0.78,1095.8,True
2025-11-03,45,Fruits,Erode,0.78,745.7,True
2025-11-03,45,Fruits,Thanjavur,0.78,762.1,True
2025-11-03,45,Grains & Pulses,Coimbatore,0.78,2211.6,True
2025-11-03,45,Grains & Pulses,Madurai,0.78,2074.8,True
2025-11-03,45,Grains & Pulses,Chennai,0.78,2167.2,True
2025-11-03,45,Grains & Pulses,Erode,0.78,1853.2,True
2025-11-03,45,Grains & Pulses,Thanjavur,0.78,1680.5,True
2025-11-03,45,Spices & Herbs,Coimbatore,0.78,471.3,True
2025-11-03,45,Spices & Herbs,Madurai,0.78,398.6,True
2025-11-03,45,Spices & Herbs,Chennai,0.78,432.2,True
2025-11-03,45,Spices & Herbs,Erode,0.78,388.6,True
2025-11-03,45,Spices & Herbs,Thanjavur,0.78,458.9,True
2025-11-03,45,Nuts & Oilseeds,Coimbatore,0.78,630.4,True
2025-11-03,45,Nuts & Oilseeds,Madurai,0.78,569.2,True
2025-11-03,45,Nuts & Oilseeds,Chennai,0.78,614.7,True
2025-11-03,45,Nuts & Oilseeds,Erode,0.78,460.1,True
2025-11-03,45,Nuts & Oilseeds,Thanjavur,0.78,533.2,True
2025-11-10,46,Vegetables,Coimbatore,0.8,1298.8,True
2025-11-10,46,Vegetables,Madurai,0.8,1141.9,True
2025-11-10,46,Vegetables,Chennai,0.8,1346.4,True
2025-11-10,46,Vegetables,Erode,0.8,1055.9,True
2025-11-10,46,Vegetables,Thanjavur,0.8,1177.5,True
2025-11-10,46,Fruits,Coimbatore,0.8,1014.7,True
2025-11-10,46,Fruits,Madurai,0.8,843.8,True
2025-11-10,46,Fruits,Chennai,0.8,941.4,True
2025-11-10,46,Fruits,Erode,0.8,647.6,True
2025-11-10,46,Fruits,Thanjavur,0.8,987.3,True
2025-11-10,46,Grains & Pulses,Coimbatore,0.8,2182.1,True
2025-11-10,46,Grains & Pulses,Madurai,0.8,2145.1,True
2025-11-10,46,Grains & Pulses,Chennai,0.8,2705.2,True
2025-11-10,46,Grains & Pulses,Erode,0.8,1976.8,True
2025-11-10,46,Grains & Pulses,Thanjavur,0.8,1741.7,True
2025-11-10,46,Spices & Herbs,Coimbatore,0.8,422.7,True
2025-11-10,46,Spices & Herbs,Madurai,0.8,342.6,True
2025-11-10,46,Spices & Herbs,Chennai,0.8,511.8,True
2025-11-10,46,Spices & Herbs,Erode,0.8,325.6,True
2025-11-10,46,Spices & Herbs,Thanjavur,0.8,414.5,True
2025-11-10,46,Nuts & Oilseeds,Coimbatore,0.8,619.8,True
2025-11-10,46,Nuts & Oilseeds,Madurai,0.8,567.4,True
2025-11-10,46,Nuts & Oilseeds,Chennai,0.8,836.1,True
2025-11-10,46,Nuts & Oilseeds,Erode,0.8,493.0,True
2025-11-10,46,Nuts & Oilseeds,Thanjavur,0.8,591.1,True
2025-11-17,47,Vegetables,Coimbatore,0.83,1271.3,True
2025-11-17,47,Vegetables,Madurai,0.83,1352.8,True
2025-11-17,47,Vegetables,Chennai,0.83,1751.8,True
2025-11-17,47,Vegetables,Erode,0.83,1180.8,True
2025-11-17,47,Vegetables,Thanjavur,0.83,1156.9,True
2025-11-17,47,Fruits,Coimbatore,0.83,1058.1,True
2025-11-17,47,Fruits,Madurai,0.83,757.5,True
2025-11-17,47,Fruits,Chennai,0.83,1095.6,True
2025-11-17,47,Fruits,Erode,0.83,736.9,True
2025-11-17,47,Fruits,Thanjavur,0.83,828.4,True
2025-11-17,47,Grains & Pulses,Coimbatore,0.83,1961.1,True
2025-11-17,47,Grains & Pulses,Madurai,0.83,2095.7,True
2025-11-17,47,Grains & Pulses,Chennai,0.83,2279.6,True
2025-11-17,47,Grains & Pulses,Erode,0.83,2061.5,True
2025-11-17,47,Grains & Pulses,Thanjavur,0.83,1799.3,True
2025-11-17,47,Spices & Herbs,Coimbatore,0.83,502.8,True
2025-11-17,47,Spices & Herbs,Madurai,0.83,459.7,True
2025-11-17,47,Spices & Herbs,Chennai,0.83,570.0,True
2025-11-17,47,Spices & Herbs,Erode,0.83,412.7,True
2025-11-17,47,Spices & Herbs,Thanjavur,0.83,433.0,True
2025-11-17,47,Nuts & Oilseeds,Coimbatore,0.83,732.6,True
2025-11-17,47,Nuts & Oilseeds,Madurai,0.83,645.9,True
2025-11-17,47,Nuts & Oilseeds,Chennai,0.83,724.4,True
2025-11-17,47,Nuts & Oilseeds,Erode,0.83,523.0,True
2025-11-17,47,Nuts & Oilseeds,Thanjavur,0.83,530.3,True
2025-11-24,48,Vegetables,Coimbatore,0.86,1612.1,True
2025-11-24,48,Vegetables,Madurai,0.86,1235.8,True
2025-11-24,48,Vegetables,Chennai,0.86,1555.5,True
2025-11-24,48,Vegetables,Erode,0.86,1365.9,True
2025-11-24,48,Vegetables,Thanjavur,0.86,1418.7,True
2025-11-24,48,Fruits,Coimbatore,0.86,1122.7,True
2025-11-24,48,Fruits,Madurai,0.86,938.6,True
2025-11-24,48,Fruits,Chennai,0.86,1054.3,True
2025-11-24,48,Fruits,Erode,0.86,715.5,True
2025-11-24,48,Fruits,Thanjavur,0.86,965.4,True
2025-11-24,48,Grains & Pulses,Coimbatore,0.86,1942.6,True
2025-11-24,48,Grains & Pulses,Madurai,0.86,2336.2,True
2025-11-24,48,Grains & Pulses,Chennai,0.86,2569.5,True
2025-11-24,48,Grains & Pulses,Erode,0.86,2023.8,True
2025-11-24,48,Grains & Pulses,Thanjavur,0.86,2302.8,True
2025-11-24,48,Spices & Herbs,Coimbatore,0.86,517.8,True
2025-11-24,48,Spices & Herbs,Madurai,0.86,438.8,True
2025-11-24,48,Spices & Herbs,Chennai,0.86,518.2,True
2025-11-24,48,Spices & Herbs,Erode,0.86,398.2,True
2025-11-24,48,Spices & Herbs,Thanjavur,0.86,394.0,True
2025-11-24,48,Nuts & Oilseeds,Coimbatore,0.86,605.7,True
2025-11-24,48,Nuts & Oilseeds,Madurai,0.86,627.6,True
2025-11-24,48,Nuts & Oilseeds,Chennai,0.86,806.3,True
2025-11-24,48,Nuts & Oilseeds,Erode,0.86,497.6,True
2025-11-24,48,Nuts & Oilseeds,Thanjavur,0.86,651.5,True
2025-12-01,49,Vegetables,Coimbatore,0.89,1648.9,True
2025-12-01,49,Vegetables,Madurai,0.89,1331.2,True
2025-12-01,49,Vegetables,Chennai,0.89,1781.9,True
2025-12-01,49,Vegetables,Erode,0.89,1200.2,True
2025-12-01,49,Vegetables,Thanjavur,0.89,1625.7,True
2025-12-01,49,Fruits,Coimbatore,0.89,884.1,True
2025-12-01,49,Fruits,Madurai,0.89,964.0,True
2025-12-01,49,Fruits,Chennai,0.89,1096.0,True
2025-12-01,49,Fruits,Erode,0.89,800.8,True
2025-12-01,49,Fruits,Thanjavur,0.89,914.2,True
